SMILES,Catalog_ID,IUPAC_Name,URL
CC(C)(C)OC(=O)N1CC2(CC2)C[C@H]1C(=O)O,EN300-39139,(6S)-5-[(tert-butoxy)carbonyl]-5-azaspiro[2.4]heptane-6-carboxylic acid,https://www.enaminestore.com/catalog/EN300-39139
CN(C)c1c(N)cccc1Cl.Cl,EN300-39759,"6-chloro-N1,N1-dimethylbenzene-1,2-diamine hydrochloride",https://www.enaminestore.com/catalog/EN300-39759
CC(C)N1CC2CCCC(C1)C2O,EN300-39823,3-(propan-2-yl)-3-azabicyclo[3.3.1]nonan-9-ol,https://www.enaminestore.com/catalog/EN300-39823
CC(CN)CN1CCN(C)CC1,EN300-44908,2-methyl-3-(4-methylpiperazin-1-yl)propan-1-amine,https://www.enaminestore.com/catalog/EN300-44908
O=Cc1cc([N+](=O)[O-])c(F)cc1F,EN300-40940,"2,4-difluoro-5-nitrobenzaldehyde",https://www.enaminestore.com/catalog/EN300-40940
CC(C)(C)OC(=O)N1CCC(C(=O)O)C1,EN300-66305,1-[(tert-butoxy)carbonyl]pyrrolidine-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-66305
CC(C)(C)OC(=O)N1CCC(N)C1,EN300-48597,tert-butyl 3-aminopyrrolidine-1-carboxylate,https://www.enaminestore.com/catalog/EN300-48597
CC(C)(C)OC(=O)N1CC(=O)C1,EN300-59151,tert-butyl 3-oxoazetidine-1-carboxylate,https://www.enaminestore.com/catalog/EN300-59151
CCOC(=O)c1nnn[nH]1,EN300-90227,"ethyl 1H-1,2,3,4-tetrazole-5-carboxylate",https://www.enaminestore.com/catalog/EN300-90227
CNCC(N)=O.Cl,EN300-40153,2-(methylamino)acetamide hydrochloride,https://www.enaminestore.com/catalog/EN300-40153
Brc1cnc2[nH]ccc2c1,EN300-86175,"5-bromo-1H-pyrrolo[2,3-b]pyridine",https://www.enaminestore.com/catalog/EN300-86175
O=C(O)CCCc1nnc(-c2ccccc2)o1,EN300-39373,"4-(5-phenyl-1,3,4-oxadiazol-2-yl)butanoic acid",https://www.enaminestore.com/catalog/EN300-39373
Cc1nnc(-c2ccccc2N)o1,EN300-40037,"2-(5-methyl-1,3,4-oxadiazol-2-yl)aniline",https://www.enaminestore.com/catalog/EN300-40037
c1cnc2[nH]cc(C3CCNCC3)c2c1,EN300-49533,"4-{1H-pyrrolo[2,3-b]pyridin-3-yl}piperidine",https://www.enaminestore.com/catalog/EN300-49533
N#Cc1cccc(NC(=O)OCC(F)(F)F)c1,EN300-41092,"2,2,2-trifluoroethyl N-(3-cyanophenyl)carbamate",https://www.enaminestore.com/catalog/EN300-41092
O=S1(=O)CCN1,EN300-41338,"1lambda6,2-thiazetidine-1,1-dione",https://www.enaminestore.com/catalog/EN300-41338
CC(=O)C1CCN(C)CC1,EN300-40482,1-(1-methylpiperidin-4-yl)ethan-1-one,https://www.enaminestore.com/catalog/EN300-40482
CNCCCC(=O)OC.Cl,EN300-39276,methyl 4-(methylamino)butanoate hydrochloride,https://www.enaminestore.com/catalog/EN300-39276
CC(C)NCC(F)(F)F.Cl,EN300-40498,"(propan-2-yl)(2,2,2-trifluoroethyl)amine hydrochloride",https://www.enaminestore.com/catalog/EN300-40498
ClCCCOCCc1ccccc1,EN300-43878,[2-(3-chloropropoxy)ethyl]benzene,https://www.enaminestore.com/catalog/EN300-43878
COc1cc(C)c(S(=O)(=O)Cl)c(C)c1,EN300-36589,"4-methoxy-2,6-dimethylbenzene-1-sulfonyl chloride",https://www.enaminestore.com/catalog/EN300-36589
CC1(C)CC(=NO)c2cnc(N)nc2C1,EN300-35584,"5-(hydroxyimino)-7,7-dimethyl-5,6,7,8-tetrahydroquinazolin-2-amine",https://www.enaminestore.com/catalog/EN300-35584
COc1ccc([N+](=O)[O-])cc1N.Cl,EN300-35941,2-methoxy-5-nitroaniline hydrochloride,https://www.enaminestore.com/catalog/EN300-35941
COc1ccc(Br)cc1C#N,EN300-49579,5-bromo-2-methoxybenzonitrile,https://www.enaminestore.com/catalog/EN300-49579
Cc1ccc2[nH]c(C(C)O)nc2c1,EN300-36565,"1-(5-methyl-1H-1,3-benzodiazol-2-yl)ethan-1-ol",https://www.enaminestore.com/catalog/EN300-36565
Cc1n[nH]c(N)c1I,EN300-35871,4-iodo-3-methyl-1H-pyrazol-5-amine,https://www.enaminestore.com/catalog/EN300-35871
Cc1[nH]c(C(F)(F)F)cc1C(=O)O,EN300-38888,2-methyl-5-(trifluoromethyl)-1H-pyrrole-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-38888
CC(C)(C)OC(=O)N1CCc2cc(C(=O)O)ccc21,EN300-37432,"1-[(tert-butoxy)carbonyl]-2,3-dihydro-1H-indole-5-carboxylic acid",https://www.enaminestore.com/catalog/EN300-37432
O=C1OCCN1c1ccc(O)cc1,EN300-42350,"3-(4-hydroxyphenyl)-1,3-oxazolidin-2-one",https://www.enaminestore.com/catalog/EN300-42350
CN(C)C(=O)Cc1nc(CCl)cs1.Cl,EN300-36721,"2-[4-(chloromethyl)-1,3-thiazol-2-yl]-N,N-dimethylacetamide hydrochloride",https://www.enaminestore.com/catalog/EN300-36721
